sample_id,region,latitude,longitude,month,sea_surface_temperature_c,temperature_anomaly_c,wind_speed_kmh,wave_height_m,humidity_percent,pressure_hpa,cloud_coverage_percent,chlorophyll_index,current_speed_ms,ocean_risk_level
OM-1409,Atlântico Sul,-29.6247,-39.946,2,27.53,1.07,25.68,3.89,69.93,1004.65,82.12,1.572,1.153,alto
OM-1410,Costa Nordeste,-5.4121,-44.9132,1,30.78,0.69,9.83,2.4,72.52,1015.75,84.29,1.273,0.153,alto
OM-1411,Índico Oeste,4.2685,74.8123,7,30.63,1.99,26.91,3.06,70.9,1012.92,70.73,1.438,0.356,critico
OM-1412,Costa Nordeste,0.2887,-34.9005,4,34.69,0.4,33.99,3.43,78.05,999.38,45.03,0.02,0.44,critico
OM-1413,Pacífico Sul,-37.0257,-138.5931,5,27.52,1.6,12.51,2.69,68.76,1012.43,100,0.735,0.588,alto
OM-1414,Pacífico Sul,-33.7472,-147.4093,5,27.42,2.81,43.69,2.78,56.51,1002.79,87.21,1.435,0.694,critico
OM-1415,Índico Oeste,-6.4083,62.5853,3,31.8,1.14,23.81,3.15,69.91,1020.6,82.81,1.157,0.652,critico
OM-1416,Pacífico Equatorial,2.9613,-119.941,7,29.82,0.17,31.91,2.7,72.66,1017.62,55.94,0.43,0.603,baixo
OM-1417,Atlântico Norte,11.2439,-28.7071,3,29.45,1.51,27.97,2.92,88.97,1001.58,70.8,1.787,0.444,alto
OM-1418,Pacífico Sul,-11.6918,-154.3057,7,27.87,-0.05,6.73,1.08,93.07,1014.27,50.0,0.823,0.466,baixo
OM-1419,Índico Oeste,0.3929,65.4036,12,31.11,0.95,31.35,2.53,76.76,1008.22,59.06,0.75,0.584,moderado
OM-1420,Pacífico Equatorial,3.7847,-134.6156,7,31.37,0.21,22.96,1.7,95.15,999.3,64.35,0.45,0.423,alto
OM-1421,Atlântico Norte,21.183,-38.9482,10,24.25,1.35,21.65,1.79,89.35,1016.0,61.51,1.07,0.079,moderado
OM-1422,Atlântico Norte,21.5518,-52.5966,4,27.89,1.74,25.79,3.03,73.03,995.27,88.26,0.736,0.603,alto
OM-1423,Índico Oeste,-5.6616,66.6349,1,31.56,-0.33,31.43,2.02,86.73,1018.98,16.29,1.2,0.228,moderado
OM-1424,Pacífico Equatorial,2.761,-113.1415,9,28.31,0.98,28.33,3.91,67.88,991.15,82.88,1.049,0.718,alto
OM-1425,Pacífico Equatorial,1.7974,-139.8504,9,29.12,-1.1,8.66,1.75,75.56,1005.08,71.34,0.787,0.907,baixo
OM-1426,Pacífico Equatorial,0.71,-141.6601,2,31.46,0.31,7.14,1.53,77.17,999.07,29.08,1.209,0.771,alto
OM-1427,Costa Nordeste,0.0672,-33.562,7,31.13,-0.58,21.64,2.1,82.53,1025.21,22.33,0.466,0.21,baixo
OM-1428,Pacífico Sul,-10.1441,-96.5239,3,27.5,0.67,14.84,3.59,81.14,1024.02,36.15,0.98,0.653,moderado
OM-1429,Índico Oeste,-0.3292,52.3184,5,32.79,2.94,26.67,2.38,83.0,1000.22,93.85,0.755,0.587,critico
OM-1430,Pacífico Sul,-10.313,-115.8646,1,28.86,1.15,36.29,2.92,89.51,1003.78,81.52,1.08,0.439,alto
OM-1431,Pacífico Equatorial,-2.4154,-113.5645,3,32.96,0.42,6.01,1.88,71.93,1004.6,69.13,0.925,0.804,alto
OM-1432,Pacífico Sul,-37.7397,-104.7789,2,24.38,1.15,18.08,2.95,66.66,996.72,50.73,0.607,0.396,moderado
OM-1433,Atlântico Sul,-27.9409,-12.7181,5,27.21,-0.2,33.64,3.67,67.1,1006.8,61.73,1.215,0.906,baixo
OM-1434,Atlântico Norte,39.3198,-45.264,5,28.42,1.09,12.86,2.27,54.75,1005.77,65.43,0.895,0.64,moderado
OM-1435,Costa Nordeste,-2.7923,-38.7807,3,30.84,-0.66,24.91,1.73,89.88,1005.21,68.19,0.827,0.208,baixo
OM-1436,Pacífico Equatorial,4.5141,-138.969,11,29.02,2.5,17.66,3.27,86.3,1012.24,100,0.613,0.747,critico
OM-1437,Índico Oeste,-21.027,62.2988,9,27.11,0.72,10.49,2.45,86.78,981.74,31.98,1.17,0.722,moderado
OM-1438,Costa Nordeste,-6.0872,-36.0771,11,28.96,-0.45,2.27,1.47,74.92,1012.65,70.01,1.388,0.42,baixo
OM-1439,Pacífico Sul,-35.7219,-155.3924,6,25.95,1.78,32.75,2.93,77.62,1011.96,91.59,1.043,0.568,alto
OM-1440,Pacífico Sul,-38.236,-115.096,11,23.96,0.56,21.07,3.1,87.42,1019.07,57.99,0.759,0.368,moderado
OM-1441,Índico Oeste,-17.3247,70.156,12,26.14,0.4,37.29,2.49,96.0,1002.27,69.17,0.566,0.788,baixo
OM-1442,Costa Nordeste,-8.5737,-31.8858,10,28.45,0.92,22.14,3.65,44.33,1024.66,70.77,0.839,0.879,moderado
OM-1443,Índico Oeste,-6.8704,64.9972,9,28.63,3.07,20.69,2.73,93.74,992.82,81.13,1.047,0.769,critico
OM-1444,Atlântico Norte,25.733,-58.9289,7,24.42,0.42,2.34,2.96,88.31,1007.11,47.97,0.991,0.406,moderado
OM-1445,Atlântico Norte,37.2604,-13.121,11,24.65,-0.48,24.72,1.18,76.11,1017.17,30.8,0.651,0.823,baixo
OM-1446,Índico Oeste,-3.6965,58.0376,3,30.59,2.9,30.51,3.73,56.13,998.99,64.74,1.695,0.641,critico
OM-1447,Atlântico Norte,25.8364,-58.624,10,26.98,2.0,48.96,3.87,75.21,1003.44,98.05,0.958,0.771,critico
OM-1448,Atlântico Norte,31.7313,-13.3663,5,25.94,-0.72,30.98,1.58,69.55,1006.33,63.49,0.983,0.639,baixo
OM-1449,Costa Nordeste,0.8136,-32.3458,8,31.48,1.49,14.82,1.45,71.6,1010.34,73.37,0.055,0.883,critico
OM-1450,Pacífico Equatorial,1.2108,-107.4347,3,32.76,0.8,25.84,3.54,65.5,1007.46,27.36,0.443,0.487,alto
OM-1451,Atlântico Norte,22.0204,-15.0776,10,28.89,-0.02,40.09,2.62,64.3,991.72,45.01,0.922,0.864,moderado
OM-1452,Pacífico Equatorial,-2.54,-93.8854,8,29.48,-0.01,13.8,2.36,59.29,1011.83,33.14,0.271,0.77,baixo
OM-1453,Atlântico Sul,-23.8076,-3.2988,5,28.43,1.94,33.73,3.35,71.35,996.42,60.56,1.069,0.325,critico
OM-1454,Pacífico Sul,-34.9133,-125.3304,6,26.76,0.96,25.34,2.22,90.8,1010.15,80.61,0.343,0.215,moderado
OM-1455,Atlântico Norte,15.9483,-40.9432,4,28.45,0.75,31.47,1.52,68.81,1021.97,51.43,1.423,0.58,moderado
OM-1456,Atlântico Sul,-21.1214,7.32,7,29.38,-0.56,44.43,3.57,95.04,1007.01,49.52,0.882,0.633,baixo
OM-1457,Índico Oeste,-6.1038,79.0983,12,28.44,0.05,14.79,2.19,65.03,994.67,47.53,0.716,0.462,moderado
OM-1458,Pacífico Equatorial,-4.6296,-101.1634,9,30.36,-0.43,16.81,1.99,75.62,1006.32,73.7,0.532,0.49,moderado
OM-1459,Índico Oeste,-4.9277,49.9551,11,30.86,1.21,25.94,2.7,73.09,1017.38,91.62,0.495,0.54,alto
OM-1460,Pacífico Equatorial,-3.8277,-133.4225,1,31.91,0.58,22.38,2.1,86.86,1012.98,48.01,0.385,0.439,alto
OM-1461,Pacífico Sul,-18.0585,-148.5307,6,29.9,0.03,35.42,2.41,75.28,1004.89,30.6,0.973,0.698,moderado
OM-1462,Atlântico Norte,30.9344,-64.5674,7,24.74,1.55,37.37,2.32,70.29,1011.12,77.48,1.869,0.344,alto
OM-1463,Pacífico Equatorial,3.5,-119.8117,9,31.61,-0.3,9.28,1.96,88.48,1008.69,63.57,0.794,0.89,moderado
OM-1464,Pacífico Sul,-36.4755,-107.0638,2,23.74,0.23,28.83,2.21,76.76,1011.1,37.08,0.031,0.651,baixo
OM-1465,Atlântico Sul,-23.2943,-37.081,6,27.58,0.29,23.71,3.47,87.17,1016.33,100,1.094,0.736,baixo
OM-1466,Costa Nordeste,-8.2391,-40.2969,10,31.29,-0.16,30.59,2.34,73.96,1017.87,43.03,0.13,0.813,baixo
OM-1467,Pacífico Sul,-16.8227,-87.332,4,30.95,1.32,25.49,1.46,61.48,999.15,39.11,0.765,0.642,alto
OM-1468,Índico Oeste,-21.0319,56.2978,4,28.26,1.95,35.1,3.2,92.57,1004.12,91.01,1.254,0.851,critico
OM-1469,Atlântico Norte,37.2165,-69.6437,7,24.62,0.57,30.67,2.88,70.13,1010.29,67.91,0.53,0.806,moderado
OM-1470,Pacífico Sul,-37.3681,-113.0041,5,26.92,-0.47,27.55,2.4,80.83,1010.04,75.52,1.423,0.575,baixo
OM-1471,Pacífico Equatorial,-3.6474,-113.5014,6,32.04,1.1,25.88,1.81,72.83,997.8,78.32,0.524,0.838,alto
OM-1472,Atlântico Sul,-29.0092,-8.4205,7,27.31,1.08,46.31,2.45,89.49,997.59,61.88,1.249,0.151,moderado
OM-1473,Atlântico Sul,-23.6195,-6.4342,10,26.61,1.32,20.84,2.59,88.77,1007.41,57.77,0.431,0.446,moderado
OM-1474,Costa Nordeste,-6.5993,-32.4155,5,32.13,-0.3,30.13,1.78,73.77,1003.38,29.15,0.82,0.438,moderado
OM-1475,Atlântico Sul,-25.3053,-2.2449,2,26.46,-1.0,9.35,2.07,70.27,1029.81,64.57,1.145,0.593,baixo
OM-1476,Costa Nordeste,-5.7602,-30.0854,6,31.32,0.59,24.08,2.6,61.93,1012.1,50.34,0.741,0.469,alto
OM-1477,Índico Oeste,-23.3809,61.0624,10,27.38,0.78,31.02,3.02,71.01,1014.42,55.44,1.52,0.999,moderado
OM-1478,Pacífico Equatorial,-2.8621,-109.1994,6,30.38,-1.5,32.59,2.63,92.66,1024.75,80.57,1.076,0.258,baixo
OM-1479,Índico Oeste,-11.9582,69.7438,5,29.74,-0.15,11.52,3.27,69.79,1008.61,41.68,1.291,0.581,moderado
OM-1480,Índico Oeste,-13.1204,78.1938,6,28.45,0.34,23.75,3.62,64.77,1009.15,52.79,0.344,0.632,moderado
OM-1481,Pacífico Sul,-36.9922,-153.2952,1,23.98,0.02,28.89,3.73,71.01,996.24,17.43,0.895,0.853,moderado
OM-1482,Índico Oeste,-16.3271,41.5967,9,27.89,0.22,32.02,1.17,84.81,1000.66,36.76,0.466,0.567,baixo
OM-1483,Índico Oeste,2.5534,64.878,12,31.43,1.81,25.64,2.71,76.47,1010.23,48.81,0.879,0.677,critico
OM-1484,Atlântico Norte,15.667,-24.3313,3,28.04,0.52,19.3,3.37,66.34,1001.34,59.33,0.828,0.514,moderado
OM-1485,Pacífico Equatorial,3.6202,-130.3047,5,31.81,0.16,31.79,2.26,61.91,1012.26,44.33,0.633,0.688,moderado
OM-1486,Atlântico Sul,-15.6676,-29.4324,5,29.87,2.62,17.1,3.25,80.02,984.6,42.82,1.135,0.729,critico
OM-1487,Índico Oeste,1.6011,60.2493,1,32.17,0.35,0.46,2.02,69.62,1013.39,46.36,1.067,0.617,moderado
OM-1488,Pacífico Equatorial,-3.3053,-119.7946,5,32.69,1.16,36.47,3.22,71.8,990.2,77.76,1.285,0.97,critico
OM-1489,Índico Oeste,-10.8027,70.3444,9,27.62,3.25,54.58,4.1,76.81,995.99,100,1.346,0.763,critico
OM-1490,Pacífico Equatorial,1.3429,-102.3684,7,32.59,-0.48,19.5,1.57,67.76,1012.55,24.16,0.848,0.98,moderado
OM-1491,Atlântico Norte,30.9695,-35.756,8,24.38,-1.12,26.03,1.37,87.95,1016.02,47.39,0.394,0.224,baixo
OM-1492,Pacífico Equatorial,3.1387,-149.1476,5,30.27,-0.33,28.72,1.36,69.56,1010.79,64.68,1.009,0.072,baixo
OM-1493,Atlântico Sul,-27.3848,-44.7983,9,21.56,-0.48,11.99,1.09,83.56,1006.85,43.43,1.703,0.511,baixo
OM-1494,Pacífico Sul,-37.803,-108.345,7,24.81,-1.5,21.76,2.3,65.68,1005.71,93.71,0.321,0.42,baixo
OM-1495,Pacífico Sul,-35.1515,-134.2077,8,24.36,0.93,19.27,2.48,82.61,1005.93,33.83,0.83,0.352,moderado
OM-1496,Atlântico Norte,39.1759,-52.5926,7,23.83,2.5,27.03,2.59,69.67,995.84,5.37,1.326,0.05,alto
OM-1497,Pacífico Equatorial,-1.0858,-104.8177,6,29.78,0.47,7.13,1.51,81.3,1022.68,59.17,0.891,0.12,baixo
OM-1498,Costa Nordeste,-7.584,-32.9402,1,31.22,0.33,14.46,2.54,79.07,1012.2,37.35,1.612,0.535,moderado
OM-1499,Índico Oeste,3.5325,53.2218,11,32.57,-0.37,20.99,1.55,71.42,1009.76,70.73,0.735,0.503,moderado
OM-1500,Atlântico Sul,-22.2717,-25.9833,9,27.25,-0.31,31.26,3.3,69.53,1015.2,42.45,1.083,0.914,baixo
OM-1501,Pacífico Equatorial,-2.3999,-103.8096,10,27.67,1.37,29.47,2.48,65.71,1011.0,36.79,1.18,0.597,alto
OM-1502,Índico Oeste,1.0179,69.2076,8,31.29,0.68,30.26,2.34,81.33,1004.08,67.37,1.44,0.637,alto
OM-1503,Pacífico Sul,-30.0165,-165.634,10,23.72,-0.04,23.24,1.8,83.18,1011.59,31.66,0.55,0.455,baixo
OM-1504,Atlântico Norte,24.2689,-40.9125,10,27.26,0.26,35.49,2.72,83.33,1011.57,37.76,0.521,0.419,moderado
OM-1505,Índico Oeste,-18.8607,70.1404,7,28.02,-0.45,22.32,2.21,69.76,1021.13,81.15,0.649,0.328,baixo
OM-1506,Atlântico Norte,34.8516,-24.3239,1,27.17,4.58,35.71,4.26,89.66,984.7,95.23,0.348,0.476,critico
OM-1507,Costa Nordeste,-6.0145,-40.7945,1,28.73,2.26,18.85,2.51,68.06,1006.5,44.99,1.218,0.172,critico
OM-1508,Pacífico Sul,-30.7371,-123.7863,7,24.71,-1.5,16.31,1.33,59.24,1012.47,68.57,1.196,0.586,baixo
OM-1509,Índico Oeste,-4.1101,72.2392,5,33.02,1.18,26.17,2.32,77.95,1004.29,39.44,0.441,0.316,critico
OM-1510,Pacífico Equatorial,-3.3425,-124.8006,8,30.02,4.02,34.31,3.73,60.22,1008.74,83.11,2.298,0.728,critico
OM-1511,Atlântico Sul,-10.3655,-20.574,2,27.21,0.81,30.35,3.32,70.11,1012.09,47.0,1.413,0.571,moderado
OM-1512,Índico Oeste,2.8355,49.4227,8,30.27,-0.03,10.67,2.25,51.32,998.37,64.39,0.608,0.422,baixo
OM-1513,Atlântico Sul,-15.8314,-3.2226,7,27.61,1.26,12.02,2.1,95.68,1014.14,59.68,1.391,0.346,moderado
OM-1514,Pacífico Equatorial,-4.294,-102.5363,7,29.96,0.62,40.19,3.61,84.24,996.31,43.41,0.167,0.629,alto
OM-1515,Atlântico Sul,-22.9452,-50.7879,8,26.17,-0.09,8.06,1.85,73.66,1002.27,32.7,1.084,0.226,baixo
OM-1516,Índico Oeste,-12.6693,61.0049,3,30.81,0.26,30.59,3.4,73.36,1001.74,92.56,0.554,0.338,alto
OM-1517,Pacífico Equatorial,2.3823,-117.1691,9,32.19,1.81,13.52,2.29,86.05,993.44,95.77,1.413,0.588,critico
OM-1518,Índico Oeste,-24.7887,56.0716,12,27.6,-0.33,15.89,2.18,70.41,1010.89,33.72,0.666,0.417,baixo
OM-1519,Pacífico Equatorial,4.0529,-119.3171,7,30.13,-0.44,35.82,2.93,87.17,1010.39,26.88,0.936,0.88,baixo
OM-1520,Costa Nordeste,1.9585,-42.1349,6,31.53,0.46,23.79,2.82,84.64,1021.81,71.96,0.689,0.49,alto
OM-1521,Atlântico Sul,-16.3731,-5.1039,8,27.26,1.52,13.09,2.58,81.09,1002.53,57.15,1.718,0.561,alto
OM-1522,Atlântico Norte,26.1218,-63.7198,2,25.21,1.32,47.25,3.88,80.6,1005.38,66.97,1.53,0.609,alto
OM-1523,Índico Oeste,-8.9274,57.7588,6,30.77,-0.05,18.01,2.14,89.88,1012.39,75.66,0.497,0.479,moderado
OM-1524,Costa Nordeste,-7.2146,-30.3972,11,29.83,1.54,17.0,2.99,76.83,1004.49,63.83,0.695,0.655,alto
OM-1525,Índico Oeste,3.6134,72.5761,2,29.03,1.48,9.72,2.5,69.17,1007.35,82.6,1.337,0.3,alto
OM-1526,Costa Nordeste,-2.783,-34.4505,3,31.58,0.04,38.87,2.53,76.72,1008.5,47.96,0.736,0.051,moderado
OM-1527,Pacífico Sul,-30.871,-155.269,4,26.35,1.35,35.71,3.03,62.65,1000.04,59.36,1.264,0.375,alto
OM-1528,Índico Oeste,2.3115,51.9956,7,32.08,-0.56,19.0,1.46,69.66,1004.03,51.3,0.962,0.386,baixo
OM-1529,Atlântico Norte,13.4471,-66.1815,1,26.49,2.47,42.51,4.01,65.54,1007.12,32.61,0.339,0.739,critico
OM-1530,Pacífico Equatorial,3.3778,-109.9412,7,30.87,0.3,25.68,2.08,65.11,1008.35,100,1.052,0.22,moderado
OM-1531,Costa Nordeste,-3.5678,-40.6708,11,33.15,0.55,29.3,2.75,89.78,1003.46,96.59,0.739,0.267,alto
OM-1532,Índico Oeste,-3.7876,47.4866,9,30.92,0.01,33.87,3.48,86.32,1006.31,59.13,0.795,1.038,moderado
OM-1533,Costa Nordeste,-6.6654,-32.8304,1,32.55,3.86,41.42,3.78,73.58,996.72,83.64,1.102,0.396,critico
OM-1534,Costa Nordeste,0.6932,-37.6767,10,29.77,0.2,15.9,1.79,70.71,1003.77,41.93,1.007,0.687,moderado
OM-1535,Costa Nordeste,-0.6776,-39.7431,8,30.0,1.45,30.4,2.67,82.64,989.16,79.88,1.225,0.453,critico
OM-1536,Costa Nordeste,-9.2022,-36.2317,6,31.44,-0.69,13.68,1.43,76.71,998.48,30.21,0.838,0.637,baixo
OM-1537,Atlântico Sul,-24.0274,-52.0762,4,32.04,-0.45,19.99,2.15,83.77,1024.49,36.13,1.338,1.025,moderado
OM-1538,Pacífico Equatorial,2.7949,-94.4784,5,32.9,1.7,14.4,2.33,70.75,1020.77,70.27,0.965,0.746,critico
OM-1539,Pacífico Sul,-17.8319,-162.4677,11,25.39,0.73,21.11,2.76,71.62,996.04,34.34,0.815,0.665,moderado
OM-1540,Costa Nordeste,0.4982,-44.8788,1,30.15,0.23,16.55,1.63,72.75,1008.8,35.88,0.759,0.64,moderado
OM-1541,Pacífico Sul,-23.9226,-83.1474,2,28.0,1.7,34.13,2.9,64.7,1008.02,66.42,1.169,0.684,alto
OM-1542,Atlântico Norte,12.3285,-42.6335,1,27.08,-0.01,17.32,2.36,77.32,992.26,33.49,1.079,0.641,baixo
OM-1543,Índico Oeste,-0.341,66.2618,4,33.91,-0.06,20.52,3.36,79.38,1017.68,70.39,0.886,0.735,alto
OM-1544,Pacífico Equatorial,4.7681,-108.5171,6,31.8,0.51,26.47,2.21,75.74,1002.98,59.62,0.769,0.503,alto
OM-1545,Pacífico Equatorial,-4.2461,-130.8145,10,29.58,0.53,6.35,2.87,80.5,1024.2,66.72,1.03,0.639,moderado
OM-1546,Pacífico Equatorial,-2.6789,-91.3611,3,32.34,1.11,26.85,2.87,91.9,1002.16,65.26,0.155,0.722,critico
OM-1547,Atlântico Norte,19.2024,-56.5824,2,29.21,1.81,2.62,2.04,81.16,1012.18,65.66,1.556,0.298,critico
OM-1548,Pacífico Sul,-31.5008,-158.6384,5,26.52,1.44,23.1,3.44,77.65,1000.31,42.21,0.76,0.676,alto
OM-1549,Atlântico Sul,-15.4063,-17.0827,6,28.63,2.1,6.9,2.67,79.47,1000.23,37.22,0.8,0.361,critico
OM-1550,Costa Nordeste,-5.7255,-32.4774,2,31.22,1.09,34.58,2.79,66.4,1019.79,55.19,1.606,0.477,alto
OM-1551,Costa Nordeste,0.468,-37.3365,10,30.88,1.79,34.4,3.11,65.11,1009.98,49.44,1.254,0.05,critico
OM-1552,Pacífico Equatorial,4.238,-126.3716,12,30.04,1.2,12.22,1.83,80.66,1005.66,36.88,0.436,0.326,alto
OM-1553,Costa Nordeste,-8.1508,-41.9618,12,30.44,-0.29,23.85,2.57,70.24,1009.83,23.82,0.951,1.14,baixo
OM-1554,Pacífico Sul,-21.2411,-86.1902,6,28.22,2.72,18.92,2.67,62.58,1009.49,100,1.241,0.34,critico
OM-1555,Pacífico Equatorial,0.6551,-114.5857,4,30.7,-0.4,21.73,1.95,92.33,1019.69,45.31,0.382,0.976,moderado
OM-1556,Atlântico Norte,29.6734,-28.3217,2,25.86,0.64,14.27,2.38,70.07,1009.55,59.01,0.845,0.825,moderado
OM-1557,Índico Oeste,-0.5645,78.357,12,32.94,0.83,23.42,3.05,79.46,1010.22,51.73,1.582,0.426,alto
OM-1558,Índico Oeste,-13.0942,52.9326,5,30.09,-0.67,13.33,1.4,73.3,1003.44,12.62,1.3,0.563,baixo
OM-1559,Costa Nordeste,-1.0234,-36.2238,10,29.11,0.04,25.48,1.95,78.33,1005.07,50.04,0.585,0.076,moderado
OM-1560,Pacífico Sul,-31.2361,-128.5852,10,20.74,4.01,27.37,3.33,76.89,1004.16,89.86,1.525,0.828,critico
OM-1561,Atlântico Norte,10.8262,-45.9189,12,27.43,1.82,43.84,3.66,78.47,1007.92,79.14,0.97,0.859,alto
OM-1562,Índico Oeste,-5.2963,48.2047,11,29.64,2.18,34.29,2.44,74.45,998.87,72.72,1.12,0.262,critico
OM-1563,Atlântico Sul,-28.5217,-38.682,9,24.98,1.09,11.41,1.78,73.83,1004.9,100,1.052,0.224,moderado
OM-1564,Atlântico Sul,-26.9896,-18.4816,7,26.65,-1.04,16.4,1.86,95.94,1007.58,41.99,0.62,0.926,baixo
OM-1565,Costa Nordeste,-6.9062,-31.5702,6,31.3,2.35,27.38,3.32,86.57,1007.06,77.22,1.064,0.915,critico
OM-1566,Atlântico Sul,-25.8918,-19.6696,1,26.85,3.34,42.05,4.16,77.56,1003.65,61.97,0.693,0.481,critico
OM-1567,Atlântico Sul,-10.0728,-35.2754,8,27.35,0.53,5.71,1.83,79.74,1012.17,77.35,1.229,0.667,baixo
OM-1568,Costa Nordeste,0.9037,-30.9917,2,31.83,-0.62,8.33,1.91,67.66,1012.42,25.64,1.036,0.576,moderado
OM-1569,Atlântico Sul,-29.2498,-13.5851,5,25.6,0.31,32.39,3.34,74.29,1013.16,69.18,1.139,0.688,baixo
OM-1570,Costa Nordeste,-9.0112,-39.9673,6,33.13,0.98,19.74,1.92,69.64,1010.88,51.95,1.119,0.359,critico
OM-1571,Índico Oeste,-2.8122,75.7368,1,31.73,1.26,34.18,1.47,63.76,1006.71,54.63,0.642,0.05,alto
OM-1572,Índico Oeste,-13.2872,51.2931,10,28.41,0.46,28.03,2.68,91.51,1006.03,47.57,1.225,1.101,baixo
OM-1573,Costa Nordeste,-5.6126,-33.3255,5,33.81,-0.55,17.6,1.84,81.66,1018.07,56.41,0.422,0.412,moderado
OM-1574,Atlântico Sul,-20.4718,-11.8831,2,27.39,3.8,38.84,4.08,85.71,997.84,39.64,0.439,0.779,critico
OM-1575,Pacífico Sul,-24.6415,-99.9774,2,28.67,0.55,27.58,1.96,63.89,998.9,96.4,0.813,0.657,moderado
OM-1576,Costa Nordeste,-9.9075,-38.8853,4,31.62,0.6,25.36,2.17,77.64,1018.32,70.81,1.334,0.493,alto
OM-1577,Índico Oeste,-15.1977,46.2218,4,28.17,1.56,34.49,3.19,92.18,1007.36,61.67,1.529,0.79,alto
OM-1578,Atlântico Sul,-15.9094,5.8408,6,27.48,-0.86,15.97,2.51,78.01,1001.76,76.13,1.34,0.445,baixo
OM-1579,Atlântico Sul,-14.1691,-26.6158,2,26.8,-1.02,0,1.58,66.91,1008.2,51.65,1.009,0.056,baixo
OM-1580,Atlântico Sul,-12.1009,-48.3488,5,30.64,-0.16,17.15,3.07,79.59,1006.37,59.13,0.125,0.904,moderado
OM-1581,Pacífico Equatorial,-0.3047,-125.4006,8,29.81,3.47,42.68,4.21,63.1,994.45,83.76,1.256,0.266,critico
OM-1582,Atlântico Norte,29.2743,-11.9159,11,25.3,0.57,27.92,2.9,78.58,1019.7,53.67,0.239,0.593,moderado
OM-1583,Costa Nordeste,-0.1358,-38.9625,10,31.99,0.74,45.65,2.78,78.86,991.89,46.82,1.531,0.395,critico
OM-1584,Atlântico Norte,36.8438,-69.9602,7,23.98,0.03,18.58,1.62,83.82,1019.27,54.02,0.785,0.603,baixo
OM-1585,Pacífico Equatorial,-0.7962,-135.5644,8,30.44,-0.27,28.79,2.76,71.85,1009.58,60.26,1.382,0.89,moderado
OM-1586,Atlântico Norte,11.7576,-48.5371,11,27.93,0.69,13.0,2.82,63.62,995.17,52.04,1.208,0.635,moderado
OM-1587,Costa Nordeste,-6.1227,-31.8534,1,29.24,0.33,27.81,2.99,78.79,1017.65,60.01,0.522,0.475,moderado
OM-1588,Atlântico Sul,-15.5971,-32.7695,7,27.14,0.13,3.7,2.19,73.92,1010.08,68.47,1.233,0.575,baixo
OM-1589,Pacífico Equatorial,-3.3546,-122.8693,4,33.03,0.59,17.16,1.9,68.36,1003.27,96.37,0.544,0.409,critico
OM-1590,Costa Nordeste,-3.6957,-41.6046,5,34.27,0.81,7.53,3.07,71.03,997.91,49.5,0.962,0.562,critico
OM-1591,Costa Nordeste,-0.0494,-44.6034,2,30.35,1.22,33.46,2.59,76.36,1010.14,36.44,1.249,0.05,alto
OM-1592,Atlântico Sul,-22.0757,9.1032,6,28.63,-0.18,23.15,2.49,52.91,1004.7,43.38,0.999,0.682,baixo
OM-1593,Atlântico Norte,11.4625,-35.4127,11,27.01,1.47,23.07,2.55,79.2,1006.78,96.99,1.062,0.419,moderado
OM-1594,Índico Oeste,-20.6133,73.6675,7,27.61,-0.72,34.94,2.97,67.78,1017.88,76.32,0.807,1.055,baixo
OM-1595,Costa Nordeste,-7.2771,-40.7152,6,31.12,-0.17,35.59,2.44,54.17,1010.92,43.93,0.766,0.47,moderado
OM-1596,Pacífico Sul,-31.3618,-147.9443,1,25.12,0.16,22.76,1.93,59.38,995.2,83.25,0.532,0.807,baixo
OM-1597,Índico Oeste,-3.655,53.5993,6,32.2,1.51,22.03,2.89,77.24,1000.48,91.85,1.302,0.458,critico
OM-1598,Índico Oeste,-5.1346,71.8861,10,30.39,1.94,15.34,2.74,77.98,1004.95,47.18,0.701,0.384,critico
OM-1599,Costa Nordeste,-8.186,-34.7407,2,30.05,1.5,31.56,2.21,73.42,1014.8,20.45,1.433,0.738,alto
OM-1600,Costa Nordeste,-2.7247,-42.1115,1,32.96,0.87,13.29,3.61,64.75,1003.52,68.63,0.78,0.647,critico
